unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1531130400000,2018-07-09 10:00:00,BTC/USDT,6689.97,6705.02,6674.56,6691.00,759.59,5085160.69,
1531126800000,2018-07-09 09:00:00,BTC/USDT,6720.29,6722.94,6657.02,6689.97,1460.80,9778467.77,
1531123200000,2018-07-09 08:00:00,BTC/USDT,6725.00,6737.00,6716.44,6720.29,844.84,5682069.51,
1531119600000,2018-07-09 07:00:00,BTC/USDT,6710.53,6748.27,6706.02,6725.00,877.18,5894501.93,
1531116000000,2018-07-09 06:00:00,BTC/USDT,6707.01,6720.75,6704.69,6710.53,751.03,5041023.15,
1531112400000,2018-07-09 05:00:00,BTC/USDT,6695.31,6707.01,6682.00,6707.01,892.30,5972342.62,
1531108800000,2018-07-09 04:00:00,BTC/USDT,6717.28,6717.28,6695.05,6695.31,819.51,5494568.06,
1531105200000,2018-07-09 03:00:00,BTC/USDT,6700.10,6726.26,6692.15,6717.28,971.81,6521495.48,
1531101600000,2018-07-09 02:00:00,BTC/USDT,6699.01,6705.01,6677.31,6700.10,1021.03,6834898.63,
1531098000000,2018-07-09 01:00:00,BTC/USDT,6711.69,6713.03,6680.00,6699.01,1043.45,6987488.44,
1531094400000,2018-07-09 12:00:00,BTC/USDT,6712.10,6729.18,6683.73,6711.69,942.52,6326381.12,
1531090800000,2018-07-08 23:00:00,BTC/USDT,6749.00,6749.00,6668.00,6712.10,1885.63,12646182.33,
1531087200000,2018-07-08 22:00:00,BTC/USDT,6761.46,6767.98,6743.02,6749.00,757.37,5115191.53,
1531083600000,2018-07-08 21:00:00,BTC/USDT,6749.97,6763.99,6743.01,6761.46,632.87,4274907.34,
1531080000000,2018-07-08 20:00:00,BTC/USDT,6765.18,6774.85,6743.00,6749.97,1042.63,7053188.08,
1531076400000,2018-07-08 19:00:00,BTC/USDT,6754.98,6773.52,6752.03,6765.18,910.84,6158815.26,
1531072800000,2018-07-08 18:00:00,BTC/USDT,6758.18,6767.30,6747.01,6754.98,744.83,5034620.56,
1531069200000,2018-07-08 17:00:00,BTC/USDT,6750.51,6768.66,6745.00,6758.18,745.37,5037094.54,
1531065600000,2018-07-08 16:00:00,BTC/USDT,6740.93,6763.34,6739.93,6750.51,627.57,4238843.67,
1531062000000,2018-07-08 15:00:00,BTC/USDT,6745.67,6778.73,6739.02,6740.93,1082.52,7314998.93,
1531058400000,2018-07-08 14:00:00,BTC/USDT,6731.94,6756.51,6722.88,6745.67,1232.74,8300770.36,
1531054800000,2018-07-08 13:00:00,BTC/USDT,6728.01,6747.32,6711.00,6731.94,832.71,5609043.80,
1531051200000,2018-07-08 12:00:00,BTC/USDT,6735.43,6769.16,6717.00,6728.01,1147.96,7736157.51,
1531047600000,2018-07-08 11:00:00,BTC/USDT,6718.40,6743.13,6718.00,6735.43,992.91,6681746.86,
1531044000000,2018-07-08 10:00:00,BTC/USDT,6739.27,6739.28,6717.01,6718.40,744.77,5011348.58,
1531040400000,2018-07-08 09:00:00,BTC/USDT,6730.62,6740.81,6726.33,6739.27,867.41,5842188.75,
1531036800000,2018-07-08 08:00:00,BTC/USDT,6739.19,6745.49,6725.61,6730.62,1117.33,7523306.33,
1531033200000,2018-07-08 07:00:00,BTC/USDT,6730.81,6741.18,6729.94,6739.19,739.54,4981047.43,
1531029600000,2018-07-08 06:00:00,BTC/USDT,6726.13,6739.98,6723.34,6730.81,850.85,5727895.90,
1531026000000,2018-07-08 05:00:00,BTC/USDT,6715.00,6736.00,6713.53,6726.13,763.04,5132556.58,
1531022400000,2018-07-08 04:00:00,BTC/USDT,6718.90,6733.74,6708.00,6715.00,654.18,4395103.67,
1531018800000,2018-07-08 03:00:00,BTC/USDT,6740.77,6748.00,6716.00,6718.90,822.37,5536293.85,
1531015200000,2018-07-08 02:00:00,BTC/USDT,6736.74,6748.45,6720.02,6740.77,1242.00,8367103.97,
1531011600000,2018-07-08 01:00:00,BTC/USDT,6745.98,6757.31,6731.00,6736.74,1047.12,7065521.95,
1531008000000,2018-07-08 12:00:00,BTC/USDT,6756.98,6780.00,6727.20,6745.98,1811.73,12240242.50,
1531004400000,2018-07-07 23:00:00,BTC/USDT,6575.00,6818.16,6569.18,6756.98,2685.25,18070794.71,
1531000800000,2018-07-07 22:00:00,BTC/USDT,6533.95,6575.85,6520.43,6575.00,1015.72,6648319.30,
1530997200000,2018-07-07 21:00:00,BTC/USDT,6525.36,6542.50,6518.66,6533.95,868.34,5671477.01,
1530993600000,2018-07-07 20:00:00,BTC/USDT,6537.84,6540.94,6508.88,6525.36,838.21,5471184.25,
1530990000000,2018-07-07 19:00:00,BTC/USDT,6559.03,6559.04,6534.02,6537.84,710.22,4650379.78,
1530986400000,2018-07-07 18:00:00,BTC/USDT,6547.91,6563.01,6525.01,6559.03,755.40,4942521.19,
1530982800000,2018-07-07 17:00:00,BTC/USDT,6555.61,6567.66,6538.00,6547.91,829.49,5433037.08,
1530979200000,2018-07-07 16:00:00,BTC/USDT,6558.03,6573.94,6545.00,6555.61,924.47,6065939.01,
1530975600000,2018-07-07 15:00:00,BTC/USDT,6565.92,6569.99,6540.00,6558.03,675.75,4430241.46,
1530972000000,2018-07-07 14:00:00,BTC/USDT,6531.91,6589.95,6524.85,6565.92,962.45,6313567.66,
1530968400000,2018-07-07 13:00:00,BTC/USDT,6557.12,6565.99,6511.44,6531.91,1296.21,8468809.94,
1530964800000,2018-07-07 12:00:00,BTC/USDT,6584.79,6614.00,6541.63,6557.12,1203.74,7908678.10,
1530961200000,2018-07-07 11:00:00,BTC/USDT,6584.36,6591.59,6574.43,6584.79,781.35,5143407.37,
1530957600000,2018-07-07 10:00:00,BTC/USDT,6575.18,6592.07,6555.00,6584.36,777.95,5116299.35,
1530954000000,2018-07-07 09:00:00,BTC/USDT,6578.19,6582.18,6559.53,6575.18,1146.94,7538595.87,
1530950400000,2018-07-07 08:00:00,BTC/USDT,6589.93,6592.00,6576.00,6578.19,746.50,4914408.04,
1530946800000,2018-07-07 07:00:00,BTC/USDT,6582.07,6597.86,6561.01,6589.93,775.33,5105615.59,
1530943200000,2018-07-07 06:00:00,BTC/USDT,6597.99,6600.00,6572.01,6582.07,612.79,4037790.30,
1530939600000,2018-07-07 05:00:00,BTC/USDT,6602.99,6608.01,6592.00,6597.99,498.29,3288341.42,
1530936000000,2018-07-07 04:00:00,BTC/USDT,6599.99,6618.80,6585.00,6602.99,767.75,5067295.97,
1530932400000,2018-07-07 03:00:00,BTC/USDT,6591.99,6613.58,6581.67,6599.99,610.20,4025194.68,
1530928800000,2018-07-07 02:00:00,BTC/USDT,6566.01,6599.74,6565.20,6591.99,892.71,5878301.05,
1530925200000,2018-07-07 01:00:00,BTC/USDT,6596.93,6600.00,6561.01,6566.01,868.13,5710704.85,
1530921600000,2018-07-07 12:00:00,BTC/USDT,6609.78,6613.99,6581.05,6596.93,735.59,4850182.74,
1530918000000,2018-07-06 23:00:00,BTC/USDT,6574.70,6617.00,6572.86,6609.78,1000.13,6598985.76,
1530914400000,2018-07-06 22:00:00,BTC/USDT,6589.94,6630.00,6561.99,6574.70,1147.93,7563410.25,
1530910800000,2018-07-06 21:00:00,BTC/USDT,6571.66,6590.00,6555.00,6589.94,813.40,5342709.55,
1530907200000,2018-07-06 20:00:00,BTC/USDT,6570.01,6598.68,6564.50,6571.66,851.37,5599764.13,
1530903600000,2018-07-06 19:00:00,BTC/USDT,6565.14,6581.75,6558.88,6570.01,601.23,3950392.14,
1530900000000,2018-07-06 18:00:00,BTC/USDT,6598.00,6609.97,6512.46,6565.14,1354.64,8884170.23,
1530896400000,2018-07-06 17:00:00,BTC/USDT,6558.00,6629.00,6548.96,6598.00,1453.29,9569557.04,
1530892800000,2018-07-06 16:00:00,BTC/USDT,6565.01,6579.00,6537.24,6558.00,856.73,5620326.30,
1530889200000,2018-07-06 15:00:00,BTC/USDT,6549.11,6572.26,6540.73,6565.01,1117.74,7326750.58,
1530885600000,2018-07-06 14:00:00,BTC/USDT,6560.74,6568.18,6543.49,6549.11,1140.03,7475649.97,
1530882000000,2018-07-06 13:00:00,BTC/USDT,6587.00,6587.99,6544.10,6560.74,1044.19,6849422.17,
1530878400000,2018-07-06 12:00:00,BTC/USDT,6526.56,6648.54,6525.93,6587.00,1765.41,11627821.00,
1530874800000,2018-07-06 11:00:00,BTC/USDT,6527.89,6540.00,6514.21,6526.56,981.36,6405674.71,
1530871200000,2018-07-06 10:00:00,BTC/USDT,6495.08,6548.00,6482.00,6527.89,1400.19,9125190.43,
1530867600000,2018-07-06 09:00:00,BTC/USDT,6499.16,6511.38,6480.44,6495.08,1240.08,8061098.62,
1530864000000,2018-07-06 08:00:00,BTC/USDT,6478.85,6535.99,6472.10,6499.16,1412.19,9187019.38,
1530860400000,2018-07-06 07:00:00,BTC/USDT,6460.27,6497.53,6425.00,6478.85,1416.00,9150028.87,
1530856800000,2018-07-06 06:00:00,BTC/USDT,6494.99,6508.93,6456.13,6460.27,1310.29,8492136.04,
1530853200000,2018-07-06 05:00:00,BTC/USDT,6525.28,6533.63,6492.60,6494.99,1037.82,6753051.53,
1530849600000,2018-07-06 04:00:00,BTC/USDT,6530.00,6531.55,6480.45,6525.28,1573.22,10236230.59,
1530846000000,2018-07-06 03:00:00,BTC/USDT,6548.23,6550.00,6520.99,6530.00,913.67,5968162.36,
1530842400000,2018-07-06 02:00:00,BTC/USDT,6512.93,6553.00,6511.68,6548.23,1173.74,7668711.63,
1530838800000,2018-07-06 01:00:00,BTC/USDT,6531.75,6531.75,6511.00,6512.93,950.08,6195050.56,
1530835200000,2018-07-06 12:00:00,BTC/USDT,6529.20,6550.86,6520.10,6531.75,974.61,6368057.44,
1530831600000,2018-07-05 23:00:00,BTC/USDT,6537.80,6563.76,6518.47,6529.20,1025.87,6707337.55,
1530828000000,2018-07-05 22:00:00,BTC/USDT,6498.37,6542.92,6483.26,6537.80,1340.31,8723921.81,
1530824400000,2018-07-05 21:00:00,BTC/USDT,6507.98,6521.00,6476.99,6498.37,978.10,6353190.20,
1530820800000,2018-07-05 20:00:00,BTC/USDT,6510.32,6522.00,6482.48,6507.98,1184.29,7701097.79,
1530817200000,2018-07-05 19:00:00,BTC/USDT,6486.51,6522.00,6457.53,6510.32,1532.97,9939906.52,
1530813600000,2018-07-05 18:00:00,BTC/USDT,6561.70,6585.00,6453.78,6486.51,2090.24,13609924.32,
1530810000000,2018-07-05 17:00:00,BTC/USDT,6591.01,6604.80,6540.00,6561.70,1544.59,10150159.07,
1530806400000,2018-07-05 16:00:00,BTC/USDT,6611.36,6639.97,6586.12,6591.01,1381.82,9144723.01,
1530802800000,2018-07-05 15:00:00,BTC/USDT,6579.87,6618.94,6530.28,6611.36,1945.85,12810609.76,
1530799200000,2018-07-05 14:00:00,BTC/USDT,6605.99,6611.66,6566.02,6579.87,1463.24,9640544.15,
1530795600000,2018-07-05 13:00:00,BTC/USDT,6641.06,6673.79,6583.56,6605.99,1944.05,12882150.80,
1530792000000,2018-07-05 12:00:00,BTC/USDT,6614.65,6664.99,6583.56,6641.06,1433.56,9509421.80,
1530788400000,2018-07-05 11:00:00,BTC/USDT,6638.00,6689.00,6609.89,6614.65,1207.14,8017307.44,
1530784800000,2018-07-05 10:00:00,BTC/USDT,6639.98,6660.00,6595.83,6638.00,1100.73,7294331.50,
1530781200000,2018-07-05 09:00:00,BTC/USDT,6627.01,6657.20,6551.00,6639.98,1771.78,11693851.03,
1530777600000,2018-07-05 08:00:00,BTC/USDT,6615.00,6633.29,6603.08,6627.01,1168.03,7725739.10,
1530774000000,2018-07-05 07:00:00,BTC/USDT,6595.13,6630.00,6595.13,6615.00,1153.64,7623069.04,
1530770400000,2018-07-05 06:00:00,BTC/USDT,6604.66,6614.32,6580.01,6595.13,724.43,4779201.43,
1530766800000,2018-07-05 05:00:00,BTC/USDT,6622.00,6667.10,6560.00,6604.66,1315.32,8693801.73,
1530763200000,2018-07-05 04:00:00,BTC/USDT,6626.88,6635.10,6611.58,6622.00,987.77,6542705.91,
1530759600000,2018-07-05 03:00:00,BTC/USDT,6600.99,6632.35,6560.00,6626.88,1217.64,8054629.12,
1530756000000,2018-07-05 02:00:00,BTC/USDT,6635.98,6655.65,6585.00,6600.99,963.87,6373407.08,
1530752400000,2018-07-05 01:00:00,BTC/USDT,6560.14,6700.00,6551.02,6635.98,1644.54,10868047.95,
1530748800000,2018-07-05 12:00:00,BTC/USDT,6586.98,6595.00,6510.00,6560.14,1323.79,8686757.15,
1530745200000,2018-07-04 23:00:00,BTC/USDT,6590.06,6600.00,6555.00,6586.98,1133.69,7458451.11,
1530741600000,2018-07-04 22:00:00,BTC/USDT,6690.99,6694.67,6555.00,6590.06,1403.18,9312110.67,
1530738000000,2018-07-04 21:00:00,BTC/USDT,6690.99,6697.96,6665.10,6690.99,809.59,5411018.13,
1530734400000,2018-07-04 20:00:00,BTC/USDT,6683.07,6696.00,6676.99,6690.99,1063.17,7107616.35,
1530730800000,2018-07-04 19:00:00,BTC/USDT,6669.65,6685.94,6663.26,6683.07,559.27,3733093.39,
1530727200000,2018-07-04 18:00:00,BTC/USDT,6673.01,6706.99,6661.09,6669.65,1179.59,7884009.41,
1530723600000,2018-07-04 17:00:00,BTC/USDT,6665.79,6688.43,6659.00,6673.01,1204.15,8034600.38,
1530720000000,2018-07-04 16:00:00,BTC/USDT,6683.76,6691.01,6632.00,6665.79,1606.81,10716861.26,
1530716400000,2018-07-04 15:00:00,BTC/USDT,6703.99,6708.99,6651.05,6683.76,1745.65,11670261.08,
1530712800000,2018-07-04 14:00:00,BTC/USDT,6713.00,6722.16,6682.00,6703.99,1295.97,8682429.56,
1530709200000,2018-07-04 13:00:00,BTC/USDT,6556.12,6784.92,6555.00,6713.00,3120.06,20915778.31,
1530705600000,2018-07-04 12:00:00,BTC/USDT,6536.93,6573.99,6532.65,6556.12,1237.15,8104585.68,
1530702000000,2018-07-04 11:00:00,BTC/USDT,6518.00,6539.50,6501.00,6536.93,626.44,4086665.27,
1530698400000,2018-07-04 10:00:00,BTC/USDT,6534.91,6542.25,6508.16,6518.00,504.93,3295213.93,
1530694800000,2018-07-04 09:00:00,BTC/USDT,6524.01,6541.61,6490.90,6534.91,698.48,4554652.00,
1530691200000,2018-07-04 08:00:00,BTC/USDT,6481.69,6600.00,6455.20,6524.01,1921.13,12545313.75,
1530687600000,2018-07-04 07:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530684000000,2018-07-04 06:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530680400000,2018-07-04 05:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530676800000,2018-07-04 04:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530673200000,2018-07-04 03:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530669600000,2018-07-04 02:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530666000000,2018-07-04 01:00:00,BTC/USDT,6481.69,6481.69,6481.69,6481.69,0.00,0.00,
1530662400000,2018-07-04 12:00:00,BTC/USDT,6513.86,6524.60,6441.11,6481.69,1303.73,8456000.95,
1530658800000,2018-07-03 23:00:00,BTC/USDT,6482.31,6537.36,6463.01,6513.86,1980.60,12863503.58,
1530655200000,2018-07-03 22:00:00,BTC/USDT,6617.95,6624.07,6463.01,6482.31,3776.15,24659128.99,
1530651600000,2018-07-03 21:00:00,BTC/USDT,6612.96,6622.00,6586.03,6617.95,1100.93,7269002.61,
1530648000000,2018-07-03 20:00:00,BTC/USDT,6601.54,6629.39,6583.02,6612.96,1346.32,8904738.15,
1530644400000,2018-07-03 19:00:00,BTC/USDT,6569.92,6655.00,6529.00,6601.54,1740.64,11456469.70,
1530640800000,2018-07-03 18:00:00,BTC/USDT,6585.88,6586.02,6558.62,6569.92,1323.10,8699632.66,
1530637200000,2018-07-03 17:00:00,BTC/USDT,6586.97,6592.77,6564.00,6585.88,1054.90,6939404.67,
1530633600000,2018-07-03 16:00:00,BTC/USDT,6585.02,6597.92,6575.01,6586.97,1155.74,7614459.79,
1530630000000,2018-07-03 15:00:00,BTC/USDT,6576.00,6599.00,6565.00,6585.02,1256.56,8273720.59,
1530626400000,2018-07-03 14:00:00,BTC/USDT,6567.98,6584.00,6547.10,6576.00,1102.48,7236763.70,
1530622800000,2018-07-03 13:00:00,BTC/USDT,6585.00,6590.00,6545.02,6567.98,1228.51,8070958.96,
1530619200000,2018-07-03 12:00:00,BTC/USDT,6576.51,6586.00,6561.00,6585.00,1584.74,10420999.02,
1530615600000,2018-07-03 11:00:00,BTC/USDT,6563.36,6594.90,6542.32,6576.51,1175.42,7726421.83,
1530612000000,2018-07-03 10:00:00,BTC/USDT,6614.00,6617.02,6519.99,6563.36,3984.66,26148403.05,
1530608400000,2018-07-03 09:00:00,BTC/USDT,6635.00,6644.27,6606.13,6614.00,1182.93,7839546.77,
1530604800000,2018-07-03 08:00:00,BTC/USDT,6645.99,6647.71,6610.81,6635.00,1320.18,8754072.26,
1530601200000,2018-07-03 07:00:00,BTC/USDT,6637.99,6649.99,6635.02,6645.99,1162.48,7720441.81,
1530597600000,2018-07-03 06:00:00,BTC/USDT,6627.00,6638.00,6609.84,6637.99,1149.02,7613855.24,
1530594000000,2018-07-03 05:00:00,BTC/USDT,6643.62,6653.68,6620.78,6627.00,970.51,6443678.38,
1530590400000,2018-07-03 04:00:00,BTC/USDT,6645.00,6679.35,6636.60,6643.62,1341.25,8919290.71,
1530586800000,2018-07-03 03:00:00,BTC/USDT,6638.02,6670.00,6630.02,6645.00,1022.77,6796682.69,
1530583200000,2018-07-03 02:00:00,BTC/USDT,6618.93,6647.86,6616.48,6638.02,976.30,6471603.23,
1530579600000,2018-07-03 01:00:00,BTC/USDT,6610.07,6625.00,6607.00,6618.93,1126.50,7449046.82,
1530576000000,2018-07-03 12:00:00,BTC/USDT,6615.29,6624.77,6596.31,6610.07,1135.98,7508001.78,
1530572400000,2018-07-02 23:00:00,BTC/USDT,6629.86,6629.92,6599.05,6615.29,819.95,5422419.48,
1530568800000,2018-07-02 22:00:00,BTC/USDT,6651.02,6653.98,6600.00,6629.86,1093.53,7242562.89,
1530565200000,2018-07-02 21:00:00,BTC/USDT,6629.79,6665.00,6627.00,6651.02,1101.64,7318722.72,
1530561600000,2018-07-02 20:00:00,BTC/USDT,6629.00,6638.97,6620.15,6629.79,961.07,6368650.62,
1530558000000,2018-07-02 19:00:00,BTC/USDT,6641.79,6685.00,6617.64,6629.00,1644.31,10930536.17,
1530554400000,2018-07-02 18:00:00,BTC/USDT,6618.00,6647.77,6614.64,6641.79,1388.43,9201937.74,
1530550800000,2018-07-02 17:00:00,BTC/USDT,6613.80,6632.90,6610.06,6618.00,1397.73,9255083.01,
1530547200000,2018-07-02 16:00:00,BTC/USDT,6630.08,6640.00,6586.75,6613.80,2006.21,13270565.03,
1530543600000,2018-07-02 15:00:00,BTC/USDT,6612.98,6649.97,6608.99,6630.08,2038.41,13516125.17,
1530540000000,2018-07-02 14:00:00,BTC/USDT,6597.21,6660.00,6586.75,6612.98,2584.81,17102124.99,
1530536400000,2018-07-02 13:00:00,BTC/USDT,6350.00,6679.70,6349.23,6597.21,4919.84,32206207.12,
1530532800000,2018-07-02 12:00:00,BTC/USDT,6343.99,6353.97,6325.88,6350.00,938.65,5955576.96,
1530529200000,2018-07-02 11:00:00,BTC/USDT,6336.19,6361.50,6336.00,6343.99,916.40,5818089.69,
1530525600000,2018-07-02 10:00:00,BTC/USDT,6327.50,6356.87,6322.20,6336.19,1248.81,7921383.65,
1530522000000,2018-07-02 09:00:00,BTC/USDT,6346.39,6346.41,6315.27,6327.50,817.63,5173213.66,
1530518400000,2018-07-02 08:00:00,BTC/USDT,6345.41,6381.33,6335.00,6346.39,1177.90,7485117.37,
1530514800000,2018-07-02 07:00:00,BTC/USDT,6311.01,6361.75,6307.00,6345.41,1146.30,7251678.42,
1530511200000,2018-07-02 06:00:00,BTC/USDT,6293.10,6324.85,6271.62,6311.01,1335.63,8411424.39,
1530507600000,2018-07-02 05:00:00,BTC/USDT,6311.83,6312.31,6290.11,6293.10,824.10,5194234.18,
1530504000000,2018-07-02 04:00:00,BTC/USDT,6346.00,6351.01,6280.11,6311.83,1245.74,7867155.72,
1530500400000,2018-07-02 03:00:00,BTC/USDT,6340.01,6348.31,6331.35,6346.00,806.07,5111068.91,
1530496800000,2018-07-02 02:00:00,BTC/USDT,6325.02,6342.00,6322.95,6340.01,571.45,3620637.79,
1530493200000,2018-07-02 01:00:00,BTC/USDT,6341.53,6348.93,6310.50,6325.02,843.62,5346793.67,
1530489600000,2018-07-02 12:00:00,BTC/USDT,6356.81,6369.00,6298.57,6341.53,1198.72,7598819.66,
1530486000000,2018-07-01 23:00:00,BTC/USDT,6374.64,6404.87,6350.00,6356.81,1304.79,8323654.13,
1530482400000,2018-07-01 22:00:00,BTC/USDT,6372.00,6429.99,6361.66,6374.64,1586.68,10125464.30,
1530478800000,2018-07-01 21:00:00,BTC/USDT,6354.68,6376.70,6333.00,6372.00,954.83,6072387.59,
1530475200000,2018-07-01 20:00:00,BTC/USDT,6326.92,6417.00,6312.36,6354.68,1380.27,8770749.12,
1530471600000,2018-07-01 19:00:00,BTC/USDT,6324.00,6329.00,6302.00,6326.92,1175.29,7424511.40,
1530468000000,2018-07-01 18:00:00,BTC/USDT,6332.43,6337.31,6319.08,6324.00,942.88,5966779.22,
1530464400000,2018-07-01 17:00:00,BTC/USDT,6317.88,6347.14,6315.07,6332.43,989.28,6260592.84,
1530460800000,2018-07-01 16:00:00,BTC/USDT,6316.58,6326.02,6299.96,6317.88,1231.46,7773242.68,
1530457200000,2018-07-01 15:00:00,BTC/USDT,6285.38,6324.00,6251.00,6316.58,1386.95,8723021.51,
1530453600000,2018-07-01 14:00:00,BTC/USDT,6344.11,6349.99,6265.00,6285.38,1526.14,9629627.66,
1530450000000,2018-07-01 13:00:00,BTC/USDT,6350.48,6368.69,6331.00,6344.11,739.57,4697089.09,
1530446400000,2018-07-01 12:00:00,BTC/USDT,6385.00,6389.37,6340.00,6350.48,1071.99,6829413.96,
1530442800000,2018-07-01 11:00:00,BTC/USDT,6380.92,6385.00,6369.33,6385.00,734.09,4680137.66,
1530439200000,2018-07-01 10:00:00,BTC/USDT,6358.55,6385.33,6355.62,6380.92,856.98,5464336.88,
1530435600000,2018-07-01 09:00:00,BTC/USDT,6391.06,6398.92,6330.00,6358.55,1093.20,6974154.09,
1530432000000,2018-07-01 08:00:00,BTC/USDT,6376.98,6391.59,6363.53,6391.06,748.44,4773000.34,
1530428400000,2018-07-01 07:00:00,BTC/USDT,6361.12,6390.00,6361.12,6376.98,1042.28,6644578.22,
1530424800000,2018-07-01 06:00:00,BTC/USDT,6388.92,6410.00,6359.75,6361.12,887.25,5663551.45,
1530421200000,2018-07-01 05:00:00,BTC/USDT,6361.49,6404.10,6353.01,6388.92,1059.57,6749121.85,
1530417600000,2018-07-01 04:00:00,BTC/USDT,6344.57,6369.19,6335.37,6361.49,1050.16,6668100.88,
1530414000000,2018-07-01 03:00:00,BTC/USDT,6343.10,6372.50,6332.00,6344.57,885.27,5623220.18,
1530410400000,2018-07-01 02:00:00,BTC/USDT,6348.90,6363.00,6330.11,6343.10,750.36,4762620.42,
1530406800000,2018-07-01 01:00:00,BTC/USDT,6372.10,6374.32,6315.00,6348.90,1076.37,6833467.58,
1530403200000,2018-07-01 12:00:00,BTC/USDT,6390.07,6441.06,6364.99,6372.10,1245.74,7970870.14,
1530399600000,2018-06-30 23:00:00,BTC/USDT,6346.41,6423.00,6328.72,6390.07,1331.55,8500159.88,
1530396000000,2018-06-30 22:00:00,BTC/USDT,6333.17,6346.42,6330.00,6346.41,718.82,4552904.62,
1530392400000,2018-06-30 21:00:00,BTC/USDT,6360.09,6363.80,6328.11,6333.17,888.06,5631738.73,
1530388800000,2018-06-30 20:00:00,BTC/USDT,6325.91,6376.29,6318.64,6360.09,1138.06,7216992.41,
1530385200000,2018-06-30 19:00:00,BTC/USDT,6316.52,6333.73,6305.99,6325.91,791.97,5006612.21,
1530381600000,2018-06-30 18:00:00,BTC/USDT,6339.97,6350.00,6301.01,6316.52,1073.10,6790077.00,
1530378000000,2018-06-30 17:00:00,BTC/USDT,6357.89,6364.76,6326.00,6339.97,1096.55,6957958.97,
1530374400000,2018-06-30 16:00:00,BTC/USDT,6382.27,6385.87,6320.00,6357.89,1695.99,10776859.96,
1530370800000,2018-06-30 15:00:00,BTC/USDT,6362.43,6391.77,6330.00,6382.27,1188.04,7562534.22,
1530367200000,2018-06-30 14:00:00,BTC/USDT,6397.51,6402.14,6323.93,6362.43,2237.17,14233756.93,
1530363600000,2018-06-30 13:00:00,BTC/USDT,6392.02,6404.04,6386.00,6397.51,908.67,5811815.51,
1530360000000,2018-06-30 12:00:00,BTC/USDT,6399.00,6466.75,6389.48,6392.02,1562.25,10020846.30,
1530356400000,2018-06-30 11:00:00,BTC/USDT,6378.58,6412.17,6377.46,6399.00,1325.46,8479479.33,
1530352800000,2018-06-30 10:00:00,BTC/USDT,6411.48,6416.84,6367.40,6378.58,1325.25,8473999.76,
1530349200000,2018-06-30 09:00:00,BTC/USDT,6390.00,6415.50,6378.00,6411.48,1423.55,9097778.86,
1530345600000,2018-06-30 08:00:00,BTC/USDT,6409.36,6415.36,6380.51,6390.00,1167.13,7463636.56,
1530342000000,2018-06-30 07:00:00,BTC/USDT,6385.20,6427.60,6385.00,6409.36,1545.49,9896980.38,
1530338400000,2018-06-30 06:00:00,BTC/USDT,6395.00,6406.63,6378.11,6385.20,1176.91,7526189.22,
1530334800000,2018-06-30 05:00:00,BTC/USDT,6383.67,6415.26,6381.12,6395.00,1582.38,10129827.00,
1530331200000,2018-06-30 04:00:00,BTC/USDT,6366.00,6397.48,6365.00,6383.67,1277.42,8144296.42,
1530327600000,2018-06-30 03:00:00,BTC/USDT,6393.72,6449.00,6357.71,6366.00,1877.84,12008759.60,
1530324000000,2018-06-30 02:00:00,BTC/USDT,6408.27,6442.69,6375.00,6393.72,2127.11,13616452.63,
1530320400000,2018-06-30 01:00:00,BTC/USDT,6238.99,6528.99,6237.47,6408.27,3573.15,22783553.29,
1530316800000,2018-06-30 12:00:00,BTC/USDT,6197.92,6256.07,6186.03,6238.99,2034.41,12681481.28,
1530313200000,2018-06-29 23:00:00,BTC/USDT,6243.38,6274.99,6174.00,6197.92,1997.74,12440336.05,
1530309600000,2018-06-29 22:00:00,BTC/USDT,5917.01,6300.00,5917.00,6243.38,3465.13,21267559.38,
1530306000000,2018-06-29 21:00:00,BTC/USDT,5894.01,5930.00,5889.74,5917.01,782.48,4626443.31,
1530302400000,2018-06-29 20:00:00,BTC/USDT,5883.02,5930.99,5881.98,5894.01,871.51,5145654.10,
1530298800000,2018-06-29 19:00:00,BTC/USDT,5883.20,5890.37,5868.00,5883.02,980.87,5767032.35,
1530295200000,2018-06-29 18:00:00,BTC/USDT,5897.99,5900.80,5879.94,5883.20,978.13,5760463.58,
1530291600000,2018-06-29 17:00:00,BTC/USDT,5878.78,5900.00,5874.42,5897.99,1287.41,7581221.69,
1530288000000,2018-06-29 16:00:00,BTC/USDT,5900.05,5908.67,5867.00,5878.78,872.21,5130535.25,
1530284400000,2018-06-29 15:00:00,BTC/USDT,5902.42,5912.00,5876.17,5900.05,1139.53,6711276.96,
1530280800000,2018-06-29 14:00:00,BTC/USDT,5863.03,5913.00,5859.74,5902.42,1217.13,7164113.27,
1530277200000,2018-06-29 13:00:00,BTC/USDT,5861.43,5879.73,5811.02,5863.03,1364.92,7974209.49,
